"id";"ss";"seite";"autor_vorname";"autor_nachname";"titel";"verlag";"ort";"jahr";"verlag_2";"ort_2";"jahr_2";"weitere";"volltext";"status"
75160;1;159;"Ernst";"Weiss";"Der Verführer";"Humanitas-Verl.";"Zürich";"1938";;;;;"Weiss, Ernst: Der Verführer. Zürich: Humanitas-Verl. 1938.";"parsed"
75161;1;159;"Ernst";"Weiss";"Der arme Verschwender";"Querido-Verl.";"Amsterdam";"1936";;;;;"Weiss, Ernst: Der arme Verschwender. Amsterdam: Querido-Verl. 1936.";"parsed"
75159;0;159;"Bernhard";"Weiss";"Sämtliche Schriften, auch Vorworte zu Werken anderer Verfasser";;;;;;;;"Weiss, Bernhard: Sämtliche Schriften, auch Vorworte zu Werken anderer Verfasser.";"parsed"
75157;0;159;"Grete";"Weiskopf";"Sämtliche Schriften";;;;;;;;"Weiskopf, Grete: Sämtliche Schriften.";"parsed"
75158;0;159;"Leo";"Weismantel";"Wie der Heilige Geist das deutsche Volk erwählte";"Caritas-Verl.";"Freiburg";"1935";;;;;"Weismantel, Leo: Wie der Heilige Geist das deutsche Volk erwählte. Freiburg: Caritas-Verl. 1935.";"parsed"
75156;0;159;"Franz Karl";"Weiskopf";"Sämtliche Schriften";;;;;;;;"Weiskopf, Franz Karl: Sämtliche Schriften.";"parsed"
75155;0;159;"Paul";"Weisengruen";"Sämtliche Schriften";;;;;;;;"Weisengruen, Paul: Sämtliche Schriften.";"parsed"
75154;0;159;"Günter";"Weisenborn";"Barbaren";"Sieben Stäbe-Verl.";"Berlin";"1931";;;;;"Weisenborn, Günter: Barbaren. Berlin: Sieben Stäbe-Verl. 1931.";"parsed"
75153;0;159;"Anna Elisabeth";"Weirauch";"Der Skorpion";"Askanischer Verl.";"Berlin";"1919/21";;;;;"Weirauch, Anna Elisabeth: Der Skorpion. Berlin: Askanischer Verl. 1919/21.";"parsed"
75152;0;159;"Franz Johannes";"Weinreich";"Das Xantener Domspiel";"St. Georgs-Verl.";"Frankfurt";"1936";;;;;"Weinreich, Franz Johannes: Das Xantener Domspiel. Frankfurt: St. Georgs-Verl. 1936.";"parsed"
75151;0;159;"Karl";"Weinlaender";"Rassenkunde, Rassenpädagogik u. Rassenpolitik";"Orion-Verl.";"Weissenburg";"1933";;;;;"Weinlaender, Karl: Rassenkunde, Rassenpädagogik u. Rassenpolitik. Weissenburg: Orion-Verl. 1933.";"parsed"
75149;0;159;"Erich";"Weinert";"Sämtliche Schriften";;;;;;;;"Weinert, Erich: Sämtliche Schriften.";"parsed"
75150;0;159;"Felix";"Weingartner";"Terra";"Müller & Kiepenheuer";"Potsdam";"1933";;;;;"Weingartner, Felix: Terra. Potsdam: Müller & Kiepenheuer 1933.";"parsed"
75148;0;159;"Hans";"Weinberg";"200 Jahre freimaurerischer Gebrauchsgraphik";"Amalthea-Verl.";"Wien";"1930";;;;;"Weinberg, Hans: 200 Jahre freimaurerischer Gebrauchsgraphik. Wien: Amalthea-Verl. 1930.";"parsed"
75147;0;159;"Hans";"Weinberg";"Staatsanwalt Dennoch";"Fackelreiter-Verl.";"Hamburg";"1929";;;;;"Weinberg, Hans: Staatsanwalt Dennoch. Hamburg: Fackelreiter-Verl. 1929.";"parsed"
75146;1;159;"G. D.";"Weinberg";"Die Aufgaben der Kollektivverträge im vierten abschliessenden Jahr des Fünfjahrplans";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1932";;;;;"Weinberg, G. D.: Die Aufgaben der Kollektivverträge im vierten abschliessenden Jahr des Fünfjahrplans. Moskau: Verlagsgen. ausländ. Arbeiter 1932.";"parsed"
75145;0;159;;;"Weimar, Das ~ der arbeitenden Jugend. Niederschriften vom 1. Reichsjugendtag";"Arbeiterjugendverl.";" Berlin";" 1920";;;;;"Weimar, Das ~ der arbeitenden Jugend. Niederschriften vom 1. Reichsjugendtag. Berlin: Arbeiterjugendverl. 1920.";"parsed"
75144;0;159;"Franz";"Weiller";"Der Glaube der Westmark";"Selbstverl.";"Andernach";"1936";;;;;"Weiller, Franz: Der Glaube der Westmark. Andernach: Selbstverl. 1936.";"parsed"
75143;0;159;"Robert";"Weil";"Zwischen den Geschlechtern";"Dietsch";"Leipzig";"1919";"Vogel & Vogel";"— Leipzig";"1920";;"Weil, Robert: Zwischen den Geschlechtern. Leipzig: Dietsch 1919. — — Leipzig: Vogel & Vogel 1920.";"parsed"
75142;0;159;"Bruno";"Weil";"Der Prozess des Hauptmann Dreyfus";"Romschild";"Berlin";"1931";;;;;"Weil, Bruno: Der Prozess des Hauptmann Dreyfus. Berlin: Romschild 1931.";"parsed"
75141;0;159;"Franz Ritter";"Weihs-Tihanyi von Mainprugg";"Belagerung und Entsatz von Wien 1683";"Leykam";"Graz";"1933";;;;;"Weihs-Tihanyi von Mainprugg, Franz Ritter: Belagerung und Entsatz von Wien 1683. Graz: Leykam 1933.";"parsed"
75140;0;157;"Aleksei T.";"Wassiljew";"Ochrana";"Amalthea-Verl.";"Wien";"1930";;;;;"Wassiljew, Aleksei T.: Ochrana. Wien: Amalthea-Verl. 1930.";"parsed"
75139;1;157;"J. W.";"Wassilewski";"Das Land der Erfinder";"Verlagsgen. ausländ. Arbeiter";"Moskau";"1933";;;;;"Wassilewski, J. W.: Das Land der Erfinder. Moskau: Verlagsgen. ausländ. Arbeiter 1933.";"parsed"
75138;0;157;"Jakob";"Wassermann";"Sämtliche Schriften";;;;;;;;"Wassermann, Jakob: Sämtliche Schriften.";"parsed"
75137;1;157;"Jan";"Waśniewski";"Na podszybiu [Im Bergwerk]";"Tow. wyd. Roj";"Warschau";"1932";;;;;"Waśniewski, Jan: Na podszybiu [Im Bergwerk]. Warschau: Tow. wyd. Roj 1932.";"parsed"
75136;0;157;;;"Was will die NSBO?";;"o. O.";"1933";;;;;"Was will die NSBO? o. O. 1933.";"parsed"
75135;1;0;;;"Was uns der Weihnachtsmann erzählt ...";"Schoknecht";"Berlin";"1935";;;;;"Was uns der Weihnachtsmann erzählt ... Berlin: Schoknecht 1935.";"ok"
75134;1;157;;;"Was soll mit den Juden geschehen";"Ed. du Carrefour";" Paris";" 1936";;;;;"Was soll mit den Juden geschehen? Paris: Ed. du Carrefour 1936.";"parsed"
75133;0;157;;;"Was ist die eiserne Front";"Kommun. Partei Deutschlands";" Berlin";" 1932";;;;;"Was ist die eiserne Front? Berlin: Kommun. Partei Deutschlands 1932.";"parsed"
75131;0;157;;;"Was Eros erzählt";"Frisch";" Wien";" 1927";;;;;"Was Eros erzählt. Wien: Frisch 1927.";"parsed"
75132;0;157;;;"Was haben die 107 Nazi-M. d. R.s im Reichstag geleistet?";"Prolet-Verl.";" Berlin";" 1931";;;;;"Was haben die 107 Nazi-M. d. R.s im Reichstag geleistet?. Berlin: Prolet-Verl. 1931.";"parsed"
75130;0;157;;;"Was beim Mann so hässlich ist";"Orania-Verl.";" Oranienburg";" 1913";;;;;"Was beim Mann so hässlich ist. Oranienburg: Orania-Verl. 1913.";"parsed"
75129;0;157;;;"Warum »Deutscher Christ«";"Dt. Sonntag";" Stuttgart";" 1935";;;;;"Warum »Deutscher Christ«? Stuttgart: Dt. Sonntag 1935.";"parsed"
75128;0;157;"Lya";"Wartberg";"Wie gewinne ich den Mann meines Herzens?";"Rudolph";"Dresden";"1929";;;;;"Wartberg, Lya: Wie gewinne ich den Mann meines Herzens? Dresden: Rudolph 1929.";"parsed"
75127;0;157;"A.";"Warski";"Rosa Luxemburgs Stellung zu den taktischen Problemen der Revolution";"Hoym";"Hamburg";"1922";;;;;"Warski, A.: Rosa Luxemburgs Stellung zu den taktischen Problemen der Revolution. Hamburg: Hoym 1922.";"parsed"
75126;0;157;"Wilhelm";"Warschatka";"Geistige und leibliche Wiedergeburt";"Geber-Verl.";"Freiburg";"1923";;;;;"Warschatka, Wilhelm: Geistige und leibliche Wiedergeburt. Freiburg: Geber-Verl. 1923.";"parsed"
75125;0;157;"Wilhelm";"Warschatka";"Eheliche Liebeskunst";"Geber-Verl.";"Freiburg";"1927";;;;;"Warschatka, Wilhelm: Eheliche Liebeskunst. Freiburg: Geber-Verl. 1927.";"parsed"
75124;0;157;"Wilhelm";"Warschatka";"Atemlehre";"Geber-Verl.";"Freiburg";"1923";;;;;"Warschatka, Wilhelm: Atemlehre. Freiburg: Geber-Verl. 1923.";"parsed"
75123;0;157;"J. S.";"Warnorff";"Schreie, die man nicht hört";"Schindler";"Berlin";"1933";;;;;"Warnorff, J. S.: Schreie, die man nicht hört. Berlin: Schindler 1933.";"parsed"
75122;0;157;"Ernst";"Warlitz";"Sonne! Das grosse Buch des Lächelns, Lachens und Ernstseins";"Volger";"Leipzig";"1928";;;;;"Warlitz, Ernst: Sonne! Das grosse Buch des Lächelns, Lachens und Ernstseins. Leipzig: Volger 1928.";"parsed"
75121;0;157;"Iwan";"Wardin";"Die Partei der Menschewiki in der russ. Revolution";"Hoym";"Hamburg";"1922";;;;;"Wardin, Iwan: Die Partei der Menschewiki in der russ. Revolution. Hamburg: Hoym 1922.";"parsed"
75120;1;157;"Melchior";"Wańkowicz";"Na tropach Smentka [Auf den Spuren Smenteks]";"Nakl. Biblioteka Polska";"Warschau";"1936/37";;;;;"Wańkowicz, Melchior: Na tropach Smentka [Auf den Spuren Smenteks]. Warschau: Nakl. Biblioteka Polska 1936/37.";"parsed"
75119;0;157;"Georg";"Wanke";"Psychoanalyse";"Marhold";"Halle";"1924";;;;;"Wanke, Georg: Psychoanalyse. Halle: Marhold 1924.";"parsed"
75118;0;0;"Wang Shih";"Chêng";"Djin Ping Meh. Sämtl. Ausgaben.";;;;;;;;"Wang Shih Chêng: Djin Ping Meh. Sämtl. Ausgaben.";"ok"
75117;0;157;"Gustav von";"Wangenheim";"Sämtliche Schriften";;;;;;;;"Wangenheim, Gustav von: Sämtliche Schriften.";"parsed"
75116;0;157;"Felix Leopold";"Wangen";"Das üppige Weib";"Verl. f. Kulturforschung";"Wien";"1928";;;;;"Wangen, Felix Leopold: Das üppige Weib. Wien: Verl. f. Kulturforschung 1928.";"parsed"
75115;0;157;"Heinrich";"Wandt";"Sämtliche Schriften";;;;;;;;"Wandt, Heinrich: Sämtliche Schriften.";"parsed"
75114;0;157;"Hermann";"Wanderscheck";"Weg einer Leidenschaft";"Bergis-Verl.";"Wien";"1932";;;;;"Wanderscheck, Hermann: Weg einer Leidenschaft. Wien: Bergis-Verl. 1932.";"parsed"
75113;0;157;"Hugo";"Walzthaenig";"Haus Nr 13";"Kunst im Druck";"— München";"1931";;;;;"Walzthaenig, Hugo: Haus Nr 13. — München: Kunst im Druck 1931.";"parsed"
75112;0;157;"Clemens von";"Walzel";"Kundschaftsdienst oder Spionage?";"J. Günther";"Leipzig-Wien";"1934";;;;;"Walzel, Clemens von: Kundschaftsdienst oder Spionage? Leipzig-Wien: J. Günther 1934.";"parsed"
75111;0;155;"Helmut";"Wagner";"Geschlecht und Gesellschaft";"Urania-Verl.";"Jena";"1928";;;;;"Wagner, Helmut: Geschlecht und Gesellschaft. Jena: Urania-Verl. 1928.";"parsed"
75110;0;155;"Hans";"Wagner";"Taschenwörterbuch des Nationalsozialismus";"Quelle & Meyer";"Leipzig";"1934";;;;;"Wagner, Hans: Taschenwörterbuch des Nationalsozialismus. Leipzig: Quelle & Meyer 1934.";"parsed"
75109;0;155;"Paul";"Wagler";"Das deutsche Erwachen zur Wirklichkeit";"Reinhard";"München";"1919";;;;;"Wagler, Paul: Das deutsche Erwachen zur Wirklichkeit. München: Reinhard 1919.";"parsed"
75108;0;155;"Otto";"Wagener";"Nationalsozialistische Wirtschaftsauffassung u. berufsständischer Aufbau";"Wirtschaftspolit. Verl.";"Berlin";"1933";;;;;"Wagener, Otto: Nationalsozialistische Wirtschaftsauffassung u. berufsständischer Aufbau. Berlin: Wirtschaftspolit. Verl. 1933.";"parsed"
75107;0;155;"Ernst";"Wagemann";"Konjunkturlehre";"Hobbing";"Berlin";"1928";;;;;"Wagemann, Ernst: Konjunkturlehre. Berlin: Hobbing 1928.";"parsed"
75106;0;155;"Are";"Waerland";"Die Diktatur des Proletariats";"Perthes";"Gotha";"1921";;;;;"Waerland, Are: Die Diktatur des Proletariats. Gotha: Perthes 1921.";"parsed"
75105;0;155;"Michael";"Waechter";"»Der Mythus des 20. Jahrhunderts«";"Schwarzwälder Volksfreund u. Heuberger Bote";"Rottweil";"1935";;;;;"Waechter, Michael:  »Der Mythus des 20. Jahrhunderts«. Rottweil: Schwarzwälder Volksfreund u. Heuberger Bote 1935.";"parsed"
75103;0;155;"Z. H.";"Wachsman";"Gute Nachbarschaft";"Glanz";"Wien";"1937";;;;;"Wachsman, Z. H.: Gute Nachbarschaft. Wien: Glanz 1937.";"parsed"
75104;0;155;"Wilhelm";"Wachter";"Lala";"Birk";"München";"1915";;;;;"Wachter, Wilhelm: Lala. München: Birk 1915.";"parsed"
75102;0;155;"Z. H.";"Wachsman";"Meeraugen";"Glanz";"Wien";"1937";;;;;"Wachsman, Z. H.: Meeraugen. Wien: Glanz 1937.";"parsed"
75101;1;155;;;"Waarheid, De ~ over Duitschland";"De Arbeiderspers.";" Amsterdam";" 1933";;;;;"Waarheid, De ~ over Duitschland. Amsterdam: De Arbeiderspers. 1933.";"parsed"
75100;1;155;"John Frederic";"Vuilleumier";"Sie irren, Herr Staatsanwalt";"Orell Füssli";"Zürich";"1937";;;;;"Vuilleumier, John Frederic: Sie irren, Herr Staatsanwalt. Zürich: Orell Füssli 1937.";"parsed"
75099;0;155;"Theun de";"Vries";"Rembrandt";"Büchergilde Gutenberg";"Berlin";"1934";"Rembrandt-Verl.";"Berlin";"1934";;"Vries, Theun de: Rembrandt. Berlin: Büchergilde Gutenberg 1934. — Berlin: Rembrandt-Verl. 1934.";"parsed"
75098;0;155;;;"Vorwaerts trotz alledem";"Kinderfreunde Deutschlands";" Berlin";" 1932";;;;;"Vorwaerts trotz alledem. Berlin: Kinderfreunde Deutschlands 1932.";"parsed"
75097;1;155;"Th.";"Vortmann";"Die Reform der Ehe";"Verlags-Magazin";"Zürich";"1894";;;;;"Vortmann, Th.: Die Reform der Ehe. Zürich: Verlags-Magazin 1894.";"parsed"
75096;0;155;"Fritz";"Vorspel";"Dogmenglaube oder Rassegefühl";"Bachem";"Köln";"1934";;;;;"Vorspel, Fritz: Dogmenglaube oder Rassegefühl. Köln: Bachem 1934.";"parsed"
75095;0;155;"Karl";"Vorlaender";"Marx, Engels und Lassalle als Philosophen";"Dietz";"Stuttgart";"1926";;;;;"Vorlaender, Karl: Marx, Engels und Lassalle als Philosophen. Stuttgart: Dietz 1926.";"parsed"
75094;0;155;"Karl";"Vorlaender";"Karl Marx. Leben u. Werk";"Meiner";"Leipzig";"1929";;;;;"Vorlaender, Karl: Karl Marx. Leben u. Werk. Leipzig: Meiner 1929.";"parsed"
75093;0;155;"Karl";"Vorlaender";"Von Machiavelli bis Lenin";"Quelle & Meyer";"Leipzig";"1926";;;;;"Vorlaender, Karl: Von Machiavelli bis Lenin. Leipzig: Quelle & Meyer 1926.";"parsed"
75092;0;155;"Karl";"Vorlaender";"Kant und der Sozialismus";"Reuther & Reichard";"Berlin";"1900";;;;;"Vorlaender, Karl: Kant und der Sozialismus. Berlin: Reuther & Reichard 1900.";"parsed"
75091;0;155;"Karl";"Vorlaender";"Kant und Marx";"Mohr";"Tübingen";"1926";;;;;"Vorlaender, Karl: Kant und Marx. Tübingen: Mohr 1926.";"parsed"
75090;0;155;"Karl";"Vorlaender";"Kant, Fichte, Hegel und der Sozialismus";"Cassirer";"Berlin";"1920";;;;;"Vorlaender, Karl: Kant, Fichte, Hegel und der Sozialismus. Berlin: Cassirer 1920.";"parsed"
75089;0;155;"Karl";"Vorlaender";"Geschichte der sozialistischen Ideen";"Hirt";"Breslau";"1924";;;;;"Vorlaender, Karl: Geschichte der sozialistischen Ideen. Breslau: Hirt 1924.";"parsed"
75088;0;155;"Karl";"Vorlaender";"Die neukantische Bewegung im Sozialismus";"Renther & Reichard";"Berlin";"1902";;;;;"Vorlaender, Karl: Die neukantische Bewegung im Sozialismus. Berlin: Renther & Reichard 1902.";"parsed"
75086;1;155;"Assumpta";"Volpert";"Des Königs Banner weht voran!";"Missionsdruckerei";"Steyl";"1937";;;;;"Volpert, Assumpta: Des Königs Banner weht voran! Steyl: Missionsdruckerei 1937.";"parsed"
75087;0;155;;;"Von der Brandstiftung zum Fememord. Glück und Ende d. Nat.-Soz. Bell";"Prometheus-Verl.";" Hamburg";" 1933";;;;;"Von der Brandstiftung zum Fememord. Glück und Ende d. Nat.-Soz. Bell. Hamburg: Prometheus-Verl. 1933.";"parsed"
75085;0;155;"Stephan";"Vollert";"Oeffentlicher Brief an die Juden";"Vereinsbuchdr.";"Greiz";"1935";;;;;"Vollert, Stephan: Oeffentlicher Brief an die Juden. Greiz: Vereinsbuchdr. 1935.";"parsed"
75084;0;153;"Wilhelm";"Vischer";"Esther";"Kaiser";"München";"1937";;;;;"Vischer, Wilhelm: Esther. München: Kaiser 1937.";"parsed"
75082;0;153;"Eugen";"Villiod";"Wie man stiehlt und mordet";"Schulze & Co.";"Leipzig";"1906";;;;;"Villiod, Eugen: Wie man stiehlt und mordet. Leipzig: Schulze & Co. 1906.";"parsed"
75083;1;153;"Jean de";"Virgans";"Maître et esclave";"Librairie du Temple";"Paris";"1910";;;;;"Virgans, Jean de: Maître et esclave. Paris: Librairie du Temple 1910.";"parsed"
75081;0;153;"Auguste de";"Villiers de l'Isle-Adam";"Novellen der Grausamkeit";"Wolf";"Wien";"1923";;;;;"Villiers de l'Isle-Adam, Auguste de: Novellen der Grausamkeit. Wien: Wolf 1923.";"parsed"
75080;1;153;"Marcel";"Villard";"Der Moskauer Prozess";"Ed. Prométhée";"Strassburg";"1938";;;;;"Villard, Marcel: Der Moskauer Prozess. Strassburg: Ed. Prométhée 1938.";"parsed"
75079;1;153;;"Viktorow, S., u. N. Chalchin";"Die mongolische Volksrepublik";"Verlagsgen. ausländ. Arbeiter";"Moskau";" 1937";;;;;"Viktorow, S., u. N. Chalchin: Die mongolische Volksrepublik. Moskau: Verlagsgen. ausländ. Arbeiter 1937.";"parsed"
75078;0;153;"Benno";"Vigny";"Neil John";"Weltbücher-Verl.";"Berlin";"1927";;;;;"Vigny, Benno: Neil John. Berlin: Weltbücher-Verl. 1927.";"parsed"
75077;0;153;;"Vigilant";"Spionage-Enthüllungen eines Engländers";"Goldmann";"Leipzig";" 1931";;;;;"Vigilant: Spionage-Enthüllungen eines Engländers. Leipzig: Goldmann 1931.";"parsed"
75076;0;153;;"Vigilant";"Schatten auf Europa";"Goldmann";"Leipzig";" 1933";;;;;"Vigilant: Schatten auf Europa. Leipzig: Goldmann 1933.";"parsed"
75075;0;153;;"Viereck, Georg Sylvester, u. P. Eldridge";"Meine ersten 2000 Jahre";"List";"Leipzig";" 1928";;;;;"Viereck, Georg Sylvester, u. P. Eldridge: Meine ersten 2000 Jahre. Leipzig: List 1928.";"parsed"
75074;0;153;"Willy";"Vierath";"Frauenliebe und Frauenleben im Orient";"Oestergaard";"Berlin";"1927";;;;;"Vierath, Willy: Frauenliebe und Frauenleben im Orient. Berlin: Oestergaard 1927.";"parsed"
75073;0;0;"Rudolf";"Viehweg";"Unter Schwarz-Weiss-Rot in fernen Zonen";"Krüger";"Leipzig";"1933";;;;;"Viehweg, Rudolf: Unter Schwarz-Weiss-Rot in fernen Zonen. Leipzig:Krüger 1933";"ok"
75071;0;153;"Max";"Verworn";"Keltische Kunst";"»Der Sturm«";"Berlin";"1919";;;;;"Verworn, Max: Keltische Kunst. Berlin: »Der Sturm« 1919.";"parsed"
75072;1;153;"Walter";"Victor";"Puzzi. Geschichte eines Wunderknaben";"Verbano-Verl.";"Locarno";"1936";;;;;"Victor, Walter: Puzzi. Geschichte eines Wunderknaben. Locarno: Verbano-Verl. 1936.";"parsed"
75070;0;153;"Johannes Maria";"Verweyen";"Zurück zu Christus";"Franke";"Breslau";"1937";;;;;"Verweyen, Johannes Maria: Zurück zu Christus. Breslau: Franke 1937.";"parsed"
75069;0;153;;"Veras (Pseud.)";"Kinderprügeln und Sexualtrieb";"W. Rohmann Nachf.";"Leipzig";" 1904";;;;;"Veras (Pseud.): Kinderprügeln und Sexualtrieb. Leipzig: W. Rohmann Nachf. 1904.";"parsed"
75068;0;153;"Marcel";"Vèrtes";"Galantes Album";"Boheme-Verl.";"Wien";"1926";;;;;"Vèrtes, Marcel: Galantes Album. Wien: Boheme-Verl. 1926.";"parsed"
75067;0;153;"N. E.";"Verow";"Die grosse russische Revolution";"Verl. f. Sozialwissenschaft";"Berlin";"1917";;;;;"Verow, N. E.: Die grosse russische Revolution. Berlin: Verl. f. Sozialwissenschaft 1917.";"parsed"
75066;0;153;;"Veriphantor";"Der Sadismus";"Singer";"Berlin";" 1905";;;;;"Veriphantor: Der Sadismus. Berlin: Singer 1905.";"parsed"
75065;0;153;;"Veriphantor";"Der Flagellantismus";"Singer";"Berlin";" 1902";;;;;"Veriphantor: Der Flagellantismus. Berlin: Singer 1902.";"parsed"
75064;0;153;;"Veriphantor";"Der Fetischismus";"Lilienthal";"Berlin";" 1903";;;;;"Veriphantor: Der Fetischismus. Berlin: Lilienthal 1903.";"parsed"
75063;0;153;;"Veridicus";"Hinter geweihten Mauern";"Bermühler";"Berlin";" 1919";;;;;"Veridicus: Hinter geweihten Mauern. Berlin: Bermühler 1919.";"parsed"
75062;1;153;;;"Verhindert den Mord an Ernst Thälmann";"Mopr-Verl.";" Zürich-Paris";" 1933";;;;;"Verhindert den Mord an Ernst Thälmann! Zürich-Paris: Mopr-Verl. 1933.";"parsed"
75061;1;0;;;"Verfassung der UdSSR und der RSFSR. Sämtliche Ausgaben.";;;;;;;;"Verfassung der UdSSR und der RSFSR. Sämtliche Ausgaben.";"ok"
75060;0;153;;;"Verein, Der ~ »Das Kreidedreieck« erforscht die Geheimnisse der Erwachsenen";"Verl. f. Sexualpolitik";" Berlin";" 1932";;;;;"Verein, Der ~ »Das Kreidedreieck« erforscht die Geheimnisse der Erwachsenen. Berlin: Verl. f. Sexualpolitik 1932.";"parsed"
75059;0;153;;;"Verbrechen, Die ~ der faschistischen Inquisition";"Mopr-Verl.";" Berlin";" 1928";;;;;"Verbrechen, Die ~ der faschistischen Inquisition. Berlin: Mopr-Verl. 1928.";"parsed"
75058;1;153;"Theodor Hendrik van de";"Velde";"Die Fruchtbarkeit in der Ehe und ihre wunschgemässe Beeinflussung";"Montana-Verl.";"Horw-Luzern";"1929";;;;;"Velde, Theodor Hendrik van de: Die Fruchtbarkeit in der Ehe und ihre wunschgemässe Beeinflussung. Horw-Luzern: Montana-Verl. 1929.";"parsed"
75057;1;153;"Theodor Hendrik van de";"Velde";"E.T. oder E.U";"Vogt-Schild";"Solothurn";"1930";;;;;"Velde, Theodor Hendrik van de: E.T. oder E.U. Solothurn: Vogt-Schild 1930.";"parsed"
75056;0;151;"Adolf";"Uzarski";"Beinahe Weltmeister";"Delphin-Verl.";"München";"1930";;;;;"Uzarski, Adolf: Beinahe Weltmeister. München: Delphin-Verl. 1930.";"parsed"
75055;0;151;"Adolf";"Uzarski";"Tunkwang-Pipi";"Kiepenheuer";"Potsdam";"1924";;;;;"Uzarski, Adolf: Tunkwang-Pipi. Potsdam: Kiepenheuer 1924.";"parsed"
75054;0;151;"Adolf";"Uzarski";"Die spanische Reise";"Bagel";"Düsseldorf";"1919";"Delphin-Verl.";"München";"1921";;"Uzarski, Adolf: Die spanische Reise. Düsseldorf: Bagel 1919. — München: Delphin-Verl. 1921.";"parsed"
75052;0;151;"Adolf";"Uzarski";"Möppi";"Delphin-Verl.";"München";"1921";;;;;"Uzarski, Adolf: Möppi. München: Delphin-Verl. 1921.";"parsed"
75053;0;151;"Adolf";"Uzarski";"Die Reise nach Deutschland";"Kiepenheuer";"Potsdam";"1924";;;;;"Uzarski, Adolf: Die Reise nach Deutschland. Potsdam: Kiepenheuer 1924.";"parsed"
75051;0;151;"Adolf";"Uzarski";"Herr Knobloch";"Delphin-Verl.";"München";"1926";;;;;"Uzarski, Adolf: Herr Knobloch. München: Delphin-Verl. 1926.";"parsed"
75050;0;151;"Adolf";"Uzarski";"Das Hotel zum Paradies";"Delphin-Verl.";"München";"1929";;;;;"Uzarski, Adolf: Das Hotel zum Paradies. München: Delphin-Verl. 1929.";"parsed"
75049;0;151;"Adolf";"Uzarski";"Das Chamäleon";"Delphin-Verl.";"München";"1922";;;;;"Uzarski, Adolf: Das Chamäleon. München: Delphin-Verl. 1922.";"parsed"
75048;0;151;"Octave";"Uzanne";"Die geheimen Sitten des 18. Jahrhunderts";"Gerthau-Verl.";"Dresden";"1928";;;;;"Uzanne, Octave: Die geheimen Sitten des 18. Jahrhunderts. Dresden: Gerthau-Verl. 1928.";"parsed"
75047;0;151;"Octave";"Uzanne";"Die Pariserin";"Aretz";"Dresden";"1929";;;;;"Uzanne, Octave: Die Pariserin. Dresden: Aretz 1929.";"parsed"
75046;0;151;;;"Urteil gegen die Mai-Mörder";"Mopr-Verl.";" Berlin";" 1929";;;;;"Urteil gegen die Mai-Mörder. Berlin: Mopr-Verl. 1929.";"parsed"
75044;0;151;"Grete von";"Urbanitzky";"Mirjams Sohn";"Engelhorn";"Stuttgart";"1926";;;;;"Urbanitzky, Grete von: Mirjams Sohn. Stuttgart: Engelhorn 1926.";"parsed"
75045;0;151;"Rudolf";"Urbantschitsch";"Sämtliche Schriften";;;;;;;;"Urbantschitsch, Rudolf: Sämtliche Schriften.";"parsed"
75043;0;151;"Grete von";"Urbanitzky";"Der wilde Garten";"Hesse & Becker";"Leipzig";"1927";;;;;"Urbanitzky, Grete von: Der wilde Garten. Leipzig: Hesse & Becker 1927.";"parsed"
